latitude,longitude,runners,trees,pedestrians
42.409,-71.147,8.0,0.0,0.0
42.339,-71.206,13.0,0.0,0.0
42.335,-71.105,7.0,25.0,1012.0
42.362,-71.089,5.0,0.0,5172.0
42.325,-71.12,8.0,0.0,5283.0
42.323,-71.118,6.0,0.0,1756.0
42.397,-71.061,1.0,0.0,460.0
42.368,-71.05,37.0,0.0,20.0
42.33,-71.044,902.0,9.0,36.0
42.356,-71.057,1083.0,0.0,184.0
42.354,-71.059,1714.0,10.0,92.0
42.368,-71.116,66.0,0.0,3832.0
42.353,-71.132,375.0,22.0,0.0
42.372,-71.077,17.0,0.0,270.0
42.368,-71.073,182.0,0.0,540.0
42.31,-71.122,777.0,4.0,0.0
42.314,-71.036,98.0,16.0,0.0
42.319,-71.126,3.0,42.0,0.0
42.339,-71.138,140.0,0.0,0.0
42.43,-71.103,2.0,0.0,0.0
42.34,-71.28,17.0,0.0,0.0
42.332,-71.146,15.0,0.0,0.0
42.262,-71.249,1.0,0.0,0.0
42.363,-71.183,55.0,0.0,0.0
42.353,-71.119,2.0,1.0,3832.0
42.494,-70.866,5.0,0.0,0.0
42.323,-71.048,586.0,1.0,18.0
42.494,-71.155,3.0,0.0,0.0
42.337,-71.099,21.0,63.0,3036.0
42.331,-71.328,13.0,0.0,0.0
42.329,-71.332,6.0,0.0,0.0
42.358,-71.065,551.0,24.0,906.0
42.361,-71.12,52.0,4.0,5748.0
42.341,-71.273,22.0,0.0,0.0
42.343,-71.105,340.0,46.0,2868.0
42.284,-71.042,552.0,20.0,0.0
42.374,-71.1,71.0,0.0,3832.0
42.356,-71.131,68.0,19.0,0.0
42.336,-71.04,113.0,15.0,36.0
42.296,-71.047,202.0,26.0,0.0
42.466,-71.132,1.0,0.0,0.0
42.575,-71.224,1.0,0.0,0.0
42.356,-71.149,155.0,10.0,0.0
42.258,-71.272,2.0,0.0,0.0
42.332,-71.202,58.0,0.0,0.0
42.394,-71.133,43.0,0.0,0.0
42.329,-71.063,2.0,0.0,63.0
42.33,-71.035,317.0,6.0,36.0
42.301,-71.122,7.0,6.0,0.0
42.369,-71.057,98.0,0.0,190.0
42.277,-71.108,292.0,5.0,0.0
42.448,-71.23,5.0,0.0,0.0
42.385,-71.133,50.0,0.0,0.0
42.386,-71.091,1.0,0.0,810.0
42.338,-71.093,5.0,8.0,1012.0
42.417,-71.127,1.0,0.0,0.0
42.386,-71.08,22.0,0.0,810.0
42.445,-70.986,3.0,0.0,0.0
42.333,-71.042,10.0,9.0,36.0
42.463,-71.102,1.0,0.0,0.0
42.387,-71.094,8.0,0.0,270.0
42.437,-71.047,73.0,0.0,0.0
42.318,-71.112,133.0,43.0,0.0
42.331,-71.115,189.0,0.0,6727.0
42.295,-71.121,5.0,1.0,0.0
42.349,-71.156,28.0,50.0,0.0
42.34,-71.105,8.0,9.0,2868.0
42.363,-71.129,113.0,16.0,0.0
42.364,-71.125,74.0,26.0,0.0
42.375,-71.113,39.0,0.0,1916.0
42.368,-71.109,104.0,0.0,3832.0
42.303,-71.126,24.0,20.0,0.0
42.367,-71.187,24.0,0.0,0.0
42.299,-71.124,783.0,5.0,0.0
42.369,-71.067,224.0,0.0,42.0
42.38,-71.091,28.0,0.0,810.0
42.331,-71.209,17.0,0.0,0.0
42.343,-71.311,27.0,0.0,0.0
42.494,-70.864,2.0,0.0,0.0
42.394,-71.101,6.0,0.0,2730.0
42.376,-71.07,8.0,36.0,540.0
42.378,-71.128,3.0,0.0,0.0
42.396,-71.129,25.0,0.0,0.0
42.319,-71.037,571.0,1.0,0.0
42.359,-71.088,1581.0,0.0,5172.0
42.34,-71.089,122.0,11.0,420.0
42.62,-71.296,1.0,0.0,0.0
42.256,-71.139,430.0,13.0,0.0
42.348,-71.04,302.0,46.0,46.0
42.332,-71.112,22.0,10.0,2460.0
42.349,-71.159,33.0,40.0,0.0
43.023,-71.408,1.0,0.0,0.0
42.314,-71.12,12.0,16.0,0.0
42.333,-71.027,122.0,6.0,92.0
42.342,-71.154,39.0,20.0,0.0
42.282,-71.037,11.0,0.0,0.0
42.355,-71.082,6955.0,0.0,378.0
42.288,-71.136,8.0,27.0,0.0
42.348,-71.121,1.0,0.0,70.0
42.348,-71.129,16.0,0.0,0.0
42.361,-71.065,14035.0,25.0,294.0
42.363,-71.05,116.0,16.0,10.0
42.459,-71.043,88.0,0.0,0.0
42.377,-71.097,62.0,0.0,6289.0
42.36,-71.112,4.0,0.0,1916.0
42.335,-71.113,8.0,0.0,956.0
42.397,-71.13,37.0,0.0,0.0
42.484,-70.872,5.0,0.0,0.0
42.367,-71.095,112.0,0.0,7758.0
42.327,-71.238,19.0,0.0,0.0
42.423,-71.008,7.0,0.0,0.0
42.352,-71.166,52.0,9.0,0.0
42.276,-71.145,407.0,6.0,0.0
42.33,-71.139,6.0,0.0,0.0
42.263,-71.097,438.0,0.0,0.0
42.326,-71.099,5.0,18.0,6492.0
42.41,-71.144,3.0,0.0,0.0
42.287,-71.128,68.0,1.0,0.0
42.331,-71.143,27.0,0.0,0.0
42.31,-71.277,20.0,0.0,0.0
42.401,-71.115,34.0,0.0,3326.0
42.29,-71.046,455.0,16.0,0.0
42.34,-71.09,112.0,58.0,258.0
42.36,-71.176,30.0,0.0,0.0
42.353,-71.039,29.0,0.0,92.0
43.188,-71.501,1.0,0.0,0.0
42.252,-71.286,1.0,0.0,0.0
42.237,-71.125,474.0,0.0,0.0
42.347,-71.152,70.0,6.0,0.0
42.436,-70.993,6.0,0.0,0.0
42.285,-71.042,19.0,8.0,0.0
42.293,-71.109,2.0,38.0,0.0
42.297,-71.048,1122.0,19.0,0.0
42.455,-71.138,3.0,0.0,0.0
42.397,-71.143,37.0,0.0,0.0
42.353,-71.075,1838.0,36.0,327.0
42.427,-71.145,8.0,0.0,0.0
42.339,-71.139,65.0,0.0,0.0
42.337,-71.181,14.0,0.0,0.0
42.571,-71.216,1.0,0.0,0.0
42.378,-71.053,13.0,12.0,190.0
42.34,-71.164,17.0,14.0,0.0
42.334,-71.038,45.0,12.0,54.0
42.364,-71.081,3.0,0.0,8832.0
42.384,-71.119,114.0,0.0,1458.0
42.386,-71.078,26.0,7.0,810.0
42.245,-71.137,5.0,3.0,0.0
42.356,-71.064,3258.0,53.0,808.0
42.263,-71.079,11.0,0.0,0.0
42.345,-71.07,229.0,30.0,26.0
42.414,-71.131,1.0,0.0,0.0
42.321,-71.123,11.0,0.0,3070.0
42.302,-71.118,937.0,0.0,0.0
42.352,-71.108,3131.0,25.0,1194.0
42.411,-71.151,4.0,0.0,0.0
42.336,-71.093,5.0,39.0,2024.0
42.337,-71.102,1.0,38.0,3036.0
42.365,-71.083,1.0,0.0,5888.0
42.485,-71.152,3.0,0.0,0.0
42.255,-71.116,477.0,6.0,0.0
42.336,-71.037,111.0,4.0,36.0
42.329,-71.053,25.0,9.0,18.0
42.353,-71.072,1701.0,39.0,1112.0
42.275,-71.027,11.0,0.0,0.0
42.855,-71.28,1.0,0.0,0.0
42.36,-71.153,85.0,1.0,0.0
42.624,-71.302,4.0,0.0,0.0
42.844,-71.262,1.0,0.0,0.0
42.398,-71.105,5.0,0.0,3704.0
42.418,-71.129,2.0,0.0,0.0
42.354,-71.104,746.0,0.0,5915.0
42.346,-71.099,148.0,9.0,6960.0
42.378,-71.22,12.0,0.0,0.0
42.355,-71.065,3262.0,26.0,477.0
42.341,-71.045,24.0,0.0,18.0
42.349,-71.108,12.0,7.0,18850.0
42.371,-71.097,510.0,0.0,5031.0
42.315,-71.271,19.0,0.0,0.0
42.294,-71.128,89.0,26.0,0.0
42.295,-71.095,64.0,9.0,0.0
42.417,-71.046,5.0,0.0,0.0
42.305,-71.058,4.0,0.0,0.0
42.336,-71.033,103.0,14.0,92.0
42.336,-71.054,5.0,4.0,36.0
42.362,-71.111,33.0,0.0,3832.0
42.349,-71.162,26.0,36.0,0.0
42.312,-71.057,4.0,1.0,0.0
42.609,-71.287,2.0,0.0,0.0
42.496,-71.134,2.0,0.0,0.0
42.417,-71.072,57.0,0.0,0.0
42.372,-71.073,20.0,0.0,270.0
42.502,-71.136,2.0,0.0,0.0
42.284,-71.071,6.0,0.0,0.0
42.529,-71.153,2.0,0.0,0.0
42.36,-71.116,701.0,0.0,1916.0
42.596,-71.282,5.0,0.0,0.0
42.83,-71.254,1.0,0.0,0.0
42.427,-71.013,2.0,0.0,0.0
42.375,-71.112,54.0,0.0,1916.0
42.418,-71.157,34.0,0.0,0.0
42.389,-71.124,6.0,0.0,1888.0
42.236,-71.127,386.0,46.0,0.0
42.322,-71.1,4.0,17.0,522.0
42.337,-71.042,46.0,7.0,54.0
42.349,-71.149,52.0,3.0,0.0
42.334,-71.104,42.0,17.0,3036.0
42.342,-71.107,1003.0,9.0,1912.0
42.347,-71.077,16.0,2.0,252.0
42.364,-71.147,68.0,0.0,0.0
42.428,-71.035,13.0,0.0,0.0
42.266,-71.094,549.0,0.0,0.0
42.336,-71.09,36.0,42.0,172.0
42.48,-71.152,4.0,0.0,0.0
42.401,-71.146,1.0,0.0,0.0
42.37,-71.194,23.0,0.0,0.0
42.332,-71.179,7.0,0.0,0.0
42.337,-71.179,4.0,0.0,0.0
42.503,-71.103,1.0,0.0,0.0
42.337,-71.043,58.0,17.0,54.0
42.312,-71.04,873.0,48.0,0.0
42.341,-71.1,1061.0,29.0,1012.0
42.396,-71.122,395.0,0.0,1140.0
42.388,-71.1,4.0,0.0,3125.0
42.35,-71.147,40.0,11.0,0.0
42.571,-71.217,2.0,0.0,0.0
42.343,-71.036,394.0,0.0,138.0
42.289,-71.126,69.0,4.0,0.0
42.742,-71.199,1.0,0.0,0.0
42.354,-71.08,2498.0,3.0,126.0
43.187,-71.496,1.0,0.0,0.0
42.374,-71.122,18.0,0.0,3448.0
42.377,-71.081,8.0,0.0,810.0
42.353,-71.049,1857.0,12.0,92.0
42.369,-71.069,743.0,3.0,42.0
42.309,-71.277,1.0,0.0,0.0
42.365,-71.12,6.0,44.0,3832.0
42.351,-71.103,4128.0,46.0,7430.0
42.387,-71.097,3.0,0.0,270.0
42.373,-71.116,252.0,0.0,5748.0
42.352,-71.083,958.0,23.0,378.0
42.341,-71.088,90.0,11.0,410.0
42.508,-71.161,3.0,0.0,0.0
42.298,-71.126,5.0,4.0,0.0
42.403,-71.139,29.0,0.0,0.0
42.373,-71.119,160.0,0.0,5638.0
42.33,-71.086,4.0,11.0,172.0
42.385,-71.077,33.0,1.0,540.0
42.348,-71.13,17.0,3.0,0.0
42.314,-71.057,23.0,1.0,0.0
42.31,-71.058,27.0,5.0,0.0
42.585,-71.249,1.0,0.0,0.0
42.245,-71.282,3.0,0.0,0.0
42.331,-71.136,37.0,0.0,0.0
42.276,-71.108,317.0,0.0,0.0
42.374,-71.119,358.0,0.0,3637.0
42.348,-71.098,492.0,4.0,2320.0
43.191,-71.512,1.0,0.0,0.0
43.001,-71.389,1.0,0.0,0.0
42.376,-71.123,5.0,0.0,3276.0
42.344,-71.112,67.0,0.0,8529.0
42.313,-71.121,5.0,93.0,0.0
42.351,-71.145,48.0,11.0,0.0
42.253,-71.271,3.0,0.0,0.0
42.39,-71.105,16.0,0.0,1448.0
42.33,-71.25,22.0,0.0,0.0
42.677,-71.152,1.0,0.0,0.0
42.346,-71.056,54.0,6.0,54.0
42.273,-71.108,823.0,27.0,0.0
42.358,-71.057,2495.0,0.0,276.0
42.439,-71.067,6.0,0.0,0.0
42.342,-71.298,11.0,0.0,0.0
42.35,-71.063,56.0,1.0,220.0
42.332,-71.178,10.0,0.0,0.0
42.356,-71.069,8637.0,19.0,4112.0
42.345,-71.077,116.0,8.0,76.0
42.386,-71.097,56.0,0.0,810.0
42.546,-71.174,4.0,0.0,0.0
42.348,-71.065,121.0,3.0,26.0
42.374,-71.069,207.0,13.0,540.0
42.275,-71.145,238.0,3.0,0.0
42.376,-71.156,7.0,0.0,0.0
42.349,-71.15,70.0,69.0,0.0
42.352,-71.07,2828.0,76.0,1668.0
42.361,-71.081,3454.0,0.0,8832.0
42.338,-71.027,728.0,0.0,46.0
42.386,-71.077,2.0,7.0,810.0
42.33,-71.045,840.0,11.0,36.0
42.252,-71.139,311.0,13.0,0.0
42.29,-71.073,823.0,9.0,0.0
42.369,-71.065,26.0,0.0,42.0
42.393,-71.117,25.0,0.0,1253.0
42.302,-71.12,1145.0,0.0,0.0
42.305,-71.125,15.0,1.0,0.0
42.294,-71.132,2.0,28.0,0.0
42.347,-71.103,830.0,32.0,1912.0
42.437,-71.102,1.0,0.0,0.0
42.391,-71.124,19.0,0.0,1221.0
42.347,-71.096,72.0,11.0,4640.0
42.44,-71.068,2.0,0.0,0.0
42.349,-71.153,26.0,22.0,0.0
42.347,-71.045,167.0,0.0,92.0
42.351,-71.09,2849.0,12.0,11404.0
42.34,-71.068,3.0,12.0,78.0
42.372,-71.066,24.0,15.0,42.0
42.566,-71.203,1.0,0.0,0.0
42.38,-71.086,1.0,0.0,810.0
42.355,-71.149,6.0,30.0,0.0
42.396,-71.119,25.0,0.0,1170.0
42.349,-71.066,346.0,34.0,78.0
42.459,-71.046,7.0,0.0,0.0
42.352,-71.127,316.0,50.0,0.0
42.358,-71.09,3342.0,0.0,7758.0
42.295,-71.122,174.0,0.0,0.0
42.357,-71.162,29.0,3.0,0.0
42.29,-71.214,2.0,0.0,0.0
42.292,-71.042,1.0,0.0,0.0
42.338,-71.096,99.0,8.0,1012.0
42.339,-71.235,10.0,0.0,0.0
42.351,-71.11,1014.0,17.0,19798.0
42.352,-71.091,3923.0,32.0,25467.0
42.293,-71.046,1092.0,25.0,0.0
42.351,-71.132,35.0,2.0,0.0
42.379,-71.071,55.0,9.0,540.0
42.367,-71.133,76.0,94.0,0.0
42.318,-71.124,1060.0,60.0,0.0
42.33,-71.056,7.0,6.0,36.0
42.346,-71.043,579.0,21.0,138.0
42.341,-71.07,70.0,5.0,26.0
42.296,-71.115,9.0,14.0,0.0
42.366,-71.076,680.0,0.0,270.0
42.381,-71.129,22.0,0.0,0.0
42.281,-71.07,1.0,12.0,0.0
42.382,-71.126,3.0,0.0,0.0
42.327,-71.087,5.0,6.0,172.0
42.324,-71.21,25.0,0.0,0.0
42.336,-71.102,10.0,22.0,2024.0
42.273,-71.142,605.0,5.0,0.0
42.374,-71.129,207.0,0.0,0.0
42.438,-71.146,5.0,0.0,0.0
42.341,-71.078,142.0,17.0,108.0
42.332,-71.036,31.0,3.0,18.0
42.329,-71.33,13.0,0.0,0.0
42.293,-71.129,1125.0,50.0,0.0
42.3,-71.055,1.0,30.0,0.0
42.355,-71.117,20.0,0.0,5748.0
42.328,-71.252,26.0,0.0,0.0
42.31,-71.105,24.0,11.0,0.0
42.372,-71.107,60.0,0.0,1916.0
42.325,-71.209,33.0,0.0,0.0
42.369,-71.085,19.0,0.0,270.0
42.337,-71.186,13.0,0.0,0.0
42.379,-71.05,4.0,0.0,380.0
42.331,-71.053,39.0,8.0,54.0
42.244,-71.132,68.0,1.0,0.0
42.394,-71.111,30.0,0.0,2588.0
42.481,-71.151,4.0,0.0,0.0
42.336,-71.087,47.0,16.0,172.0
42.353,-71.088,356.0,0.0,14464.0
42.338,-71.034,737.0,3.0,46.0
42.375,-71.056,160.0,12.0,190.0
42.294,-71.145,42.0,6.0,0.0
42.334,-71.057,70.0,0.0,54.0
42.37,-71.13,10.0,51.0,0.0
42.316,-71.04,88.0,19.0,0.0
42.381,-71.12,153.0,0.0,1533.0
42.364,-71.069,414.0,27.0,4190.0
42.338,-71.122,3.0,0.0,70.0
42.282,-71.146,602.0,22.0,0.0
42.34,-71.168,19.0,0.0,0.0
42.543,-71.165,3.0,0.0,0.0
42.361,-71.051,2445.0,8.0,30.0
42.335,-71.079,103.0,16.0,108.0
42.33,-71.015,17.0,0.0,92.0
42.338,-71.204,13.0,0.0,0.0
42.291,-71.108,4.0,57.0,0.0
42.326,-71.113,96.0,3.0,2079.0
42.459,-71.055,6.0,0.0,0.0
42.347,-71.034,2.0,7.0,92.0
42.343,-71.307,8.0,0.0,0.0
42.372,-71.125,304.0,0.0,0.0
42.59,-71.117,1.0,0.0,0.0
42.356,-71.118,3132.0,17.0,3832.0
43.015,-71.4,1.0,0.0,0.0
42.336,-71.152,26.0,6.0,0.0
42.3,-71.203,1.0,0.0,0.0
42.355,-71.054,319.0,1.0,102.0
42.374,-71.081,1.0,0.0,540.0
42.301,-71.109,1.0,34.0,0.0
42.363,-71.078,3270.0,0.0,2944.0
42.619,-71.294,2.0,0.0,0.0
42.34,-71.041,74.0,30.0,110.0
42.323,-71.116,78.0,3.0,1825.0
42.342,-71.053,13.0,20.0,36.0
42.343,-71.079,170.0,71.0,1230.0
42.298,-71.092,366.0,1.0,0.0
42.36,-71.075,22.0,0.0,2944.0
42.36,-71.066,119.0,21.0,98.0
43.004,-71.393,2.0,0.0,0.0
42.35,-71.1,511.0,83.0,34195.0
42.331,-71.093,11.0,35.0,258.0
42.364,-71.051,1473.0,35.0,30.0
42.336,-71.024,1303.0,12.0,92.0
42.363,-71.053,260.0,13.0,10.0
42.356,-71.181,8.0,0.0,0.0
42.477,-70.884,3.0,0.0,0.0
42.364,-71.054,2069.0,16.0,30.0
42.372,-71.074,60.0,0.0,270.0
42.367,-71.093,1042.0,0.0,7758.0
42.365,-71.058,1066.0,3.0,380.0
42.352,-71.087,4580.0,57.0,17481.0
42.352,-71.079,1777.0,87.0,378.0
42.261,-71.135,9.0,0.0,0.0
42.369,-71.101,83.0,0.0,2296.0
42.356,-71.079,1460.0,0.0,277.0
42.353,-71.067,3509.0,15.0,4112.0
42.346,-71.055,69.0,34.0,54.0
42.378,-71.083,2.0,0.0,270.0
42.391,-71.141,34.0,0.0,0.0
42.247,-71.037,1.0,0.0,0.0
42.31,-71.108,78.0,28.0,0.0
42.293,-71.106,394.0,32.0,0.0
42.339,-71.152,34.0,5.0,0.0
42.276,-71.02,9.0,0.0,0.0
42.359,-71.159,71.0,8.0,0.0
42.273,-71.145,17.0,27.0,0.0
42.358,-71.062,5452.0,9.0,1212.0
42.333,-71.04,9.0,17.0,36.0
42.506,-71.104,1.0,0.0,0.0
42.295,-71.116,629.0,5.0,0.0
42.343,-71.053,7.0,0.0,54.0
42.269,-71.211,1.0,0.0,0.0
42.382,-71.12,139.0,0.0,3018.0
42.343,-71.116,149.0,0.0,9848.0
42.417,-71.128,1.0,0.0,0.0
42.242,-71.126,633.0,49.0,0.0
42.371,-71.058,103.0,42.0,380.0
42.336,-71.047,75.0,13.0,36.0
42.334,-71.245,18.0,0.0,0.0
42.352,-71.054,853.0,33.0,114.0
43.092,-71.454,1.0,0.0,0.0
42.291,-71.124,40.0,8.0,0.0
42.544,-71.164,3.0,0.0,0.0
42.412,-71.141,1.0,0.0,0.0
42.247,-71.035,1.0,0.0,0.0
42.383,-71.039,1.0,3.0,612.0
42.372,-71.115,580.0,0.0,1916.0
42.431,-71.022,12.0,0.0,0.0
42.383,-71.074,36.0,4.0,810.0
42.39,-71.109,5.0,0.0,1413.0
42.293,-71.122,22.0,0.0,0.0
42.333,-71.132,25.0,0.0,0.0
42.266,-71.137,13.0,19.0,0.0
42.35,-71.097,169.0,59.0,4640.0
42.408,-71.133,3.0,0.0,0.0
42.363,-71.091,142.0,0.0,2586.0
42.335,-71.091,79.0,50.0,86.0
42.34,-71.052,36.0,39.0,54.0
42.401,-71.135,14.0,0.0,0.0
42.37,-71.103,93.0,0.0,5748.0
42.336,-71.08,1.0,5.0,216.0
42.335,-71.024,1103.0,2.0,46.0
42.434,-71.145,1.0,0.0,0.0
42.387,-71.141,34.0,0.0,0.0
42.284,-71.072,694.0,7.0,0.0
42.565,-71.201,1.0,0.0,0.0
42.581,-71.239,2.0,0.0,0.0
42.303,-71.121,1271.0,0.0,0.0
42.346,-71.063,28.0,11.0,66.0
42.675,-71.152,1.0,0.0,0.0
42.384,-71.1,56.0,0.0,1710.0
42.274,-71.077,6.0,3.0,0.0
42.338,-71.082,27.0,20.0,259.0
42.361,-71.183,55.0,0.0,0.0
42.386,-71.039,4.0,0.0,612.0
42.342,-71.096,829.0,47.0,2024.0
42.344,-71.025,37.0,0.0,171.0
42.273,-71.092,9.0,25.0,0.0
42.287,-71.057,7.0,0.0,0.0
42.463,-70.963,12.0,0.0,0.0
42.457,-71.138,5.0,0.0,0.0
42.349,-71.095,2428.0,15.0,6960.0
42.358,-71.051,1853.0,25.0,66.0
42.343,-71.091,33.0,51.0,1843.0
42.267,-71.077,7.0,0.0,0.0
42.343,-71.064,46.0,13.0,78.0
42.437,-71.146,6.0,0.0,0.0
42.353,-71.111,338.0,0.0,532.0
42.39,-71.115,2.0,0.0,1348.0
42.384,-71.099,13.0,0.0,1718.0
42.338,-71.203,17.0,0.0,0.0
42.328,-71.098,14.0,6.0,11842.0
42.367,-71.063,873.0,6.0,348.0
42.389,-71.072,21.0,0.0,810.0
42.329,-71.242,12.0,0.0,0.0
42.564,-71.199,1.0,0.0,0.0
42.372,-71.086,125.0,0.0,270.0
42.342,-71.06,52.0,1.0,36.0
42.309,-71.046,453.0,83.0,0.0
42.331,-71.135,29.0,0.0,0.0
42.265,-71.14,43.0,0.0,0.0
42.278,-71.07,359.0,6.0,0.0
42.373,-71.062,323.0,23.0,570.0
42.283,-71.045,289.0,21.0,0.0
42.342,-71.059,67.0,1.0,36.0
42.343,-71.074,229.0,19.0,78.0
42.344,-71.046,1.0,0.0,92.0
42.347,-71.064,140.0,4.0,52.0
42.301,-71.128,107.0,4.0,0.0
42.263,-71.241,1.0,0.0,0.0
42.328,-71.063,9.0,5.0,279.0
42.375,-71.15,16.0,0.0,0.0
42.311,-71.107,142.0,15.0,0.0
42.354,-71.158,23.0,2.0,0.0
42.332,-71.041,10.0,5.0,18.0
42.402,-71.112,1.0,0.0,1110.0
42.363,-71.077,56.0,0.0,2944.0
42.376,-71.052,23.0,41.0,380.0
42.326,-71.057,27.0,9.0,18.0
42.372,-71.119,34.0,0.0,1916.0
42.372,-71.2,24.0,0.0,0.0
42.327,-71.235,18.0,0.0,0.0
42.357,-71.139,8.0,19.0,0.0
42.373,-71.098,223.0,0.0,7085.0
42.331,-71.186,5.0,0.0,0.0
42.33,-71.266,7.0,0.0,0.0
42.353,-71.125,24.0,3.0,0.0
42.285,-71.072,232.0,23.0,0.0
42.459,-71.056,6.0,0.0,0.0
42.498,-71.134,1.0,0.0,0.0
42.388,-71.039,4.0,0.0,408.0
42.397,-71.126,22.0,0.0,0.0
42.338,-71.161,2.0,3.0,0.0
42.536,-71.16,3.0,0.0,0.0
42.391,-71.108,8.0,0.0,2801.0
42.336,-71.11,569.0,13.0,1912.0
42.368,-71.074,2922.0,0.0,540.0
42.33,-71.198,17.0,0.0,0.0
42.36,-71.118,2002.0,23.0,1916.0
42.347,-71.094,1.0,19.0,4640.0
42.368,-71.071,2957.0,0.0,540.0
42.286,-71.071,519.0,9.0,0.0
42.323,-71.044,578.0,0.0,18.0
42.389,-71.139,2.0,0.0,0.0
42.348,-71.035,10.0,0.0,46.0
42.349,-71.096,1951.0,29.0,6960.0
42.343,-71.055,38.0,3.0,54.0
42.372,-71.108,93.0,0.0,1916.0
42.348,-71.097,232.0,6.0,2320.0
42.319,-71.041,2.0,102.0,0.0
42.361,-71.153,51.0,0.0,0.0
42.371,-71.085,35.0,0.0,540.0
42.511,-71.162,2.0,0.0,0.0
42.332,-71.326,11.0,0.0,0.0
42.59,-71.279,1.0,0.0,0.0
42.335,-71.082,8.0,23.0,108.0
42.725,-71.185,1.0,0.0,0.0
42.296,-71.053,22.0,0.0,0.0
42.358,-71.169,55.0,12.0,0.0
42.318,-71.043,8.0,58.0,0.0
42.25,-71.121,16.0,3.0,0.0
42.389,-71.119,131.0,0.0,3970.0
42.32,-71.115,58.0,7.0,174.0
42.31,-71.276,4.0,0.0,0.0
42.394,-71.118,7.0,0.0,2452.0
42.422,-71.086,1.0,0.0,0.0
42.345,-71.027,12.0,0.0,46.0
42.387,-71.088,30.0,0.0,270.0
42.342,-71.098,102.0,10.0,2024.0
42.377,-71.088,35.0,0.0,810.0
42.363,-71.136,38.0,8.0,0.0
42.357,-71.134,11.0,20.0,0.0
42.376,-71.066,119.0,10.0,84.0
42.343,-71.047,4.0,2.0,96.0
42.267,-71.14,251.0,0.0,0.0
42.251,-71.268,2.0,0.0,0.0
42.349,-71.137,53.0,5.0,0.0
42.284,-71.144,77.0,12.0,0.0
42.362,-71.063,631.0,60.0,196.0
42.352,-71.073,1555.0,38.0,1668.0
42.372,-71.201,3.0,0.0,0.0
42.359,-71.048,11.0,0.0,20.0
42.332,-71.269,28.0,0.0,0.0
42.366,-71.104,97.0,0.0,1916.0
42.378,-71.088,6.0,0.0,270.0
42.375,-71.072,1.0,16.0,270.0
42.427,-71.0,9.0,0.0,0.0
42.31,-71.208,1.0,0.0,0.0
42.345,-71.069,18.0,37.0,26.0
42.324,-71.057,16.0,9.0,36.0
42.348,-71.069,296.0,9.0,26.0
42.447,-70.984,2.0,0.0,0.0
42.389,-71.086,2.0,0.0,810.0
42.398,-71.114,3.0,0.0,3522.0
42.368,-71.133,20.0,4.0,0.0
42.347,-71.083,13.0,0.0,898.0
42.298,-71.123,891.0,2.0,0.0
42.376,-71.13,16.0,0.0,0.0
42.36,-71.06,23100.0,4.0,52.0
42.328,-71.23,7.0,0.0,0.0
42.441,-70.99,6.0,0.0,0.0
42.26,-71.138,192.0,0.0,0.0
42.349,-71.14,62.0,8.0,0.0
42.309,-71.045,588.0,13.0,0.0
42.34,-71.081,173.0,32.0,1079.0
42.332,-71.068,7.0,0.0,108.0
42.274,-71.093,5.0,4.0,0.0
42.397,-71.121,20.0,0.0,2273.0
42.431,-71.026,4.0,0.0,0.0
42.401,-71.114,18.0,0.0,3347.0
42.284,-71.128,9.0,1.0,0.0
42.372,-71.109,68.0,0.0,1916.0
42.352,-71.14,21.0,13.0,0.0
42.29,-71.11,539.0,2.0,0.0
42.367,-71.086,30.0,0.0,6158.0
42.374,-71.127,136.0,0.0,0.0
42.394,-71.12,71.0,0.0,2409.0
42.272,-71.07,488.0,8.0,0.0
42.425,-71.096,1.0,0.0,0.0
42.468,-70.916,10.0,0.0,0.0
42.463,-70.958,11.0,0.0,0.0
42.375,-71.062,162.0,6.0,190.0
42.468,-71.131,2.0,0.0,0.0
42.355,-71.099,907.0,0.0,18974.0
42.24,-71.126,421.0,37.0,0.0
42.379,-71.084,3.0,0.0,540.0
42.266,-71.138,334.0,14.0,0.0
42.316,-71.049,15.0,44.0,0.0
42.353,-71.048,875.0,5.0,92.0
42.501,-71.101,1.0,0.0,0.0
42.408,-71.142,2.0,0.0,0.0
42.339,-71.042,30.0,0.0,36.0
42.364,-71.185,75.0,0.0,0.0
42.334,-71.167,24.0,20.0,0.0
42.371,-71.109,224.0,0.0,3832.0
42.46,-71.045,1.0,0.0,0.0
42.393,-71.11,21.0,0.0,1321.0
42.343,-71.085,265.0,43.0,1230.0
42.42,-71.161,28.0,0.0,0.0
42.324,-71.348,14.0,0.0,0.0
42.332,-71.071,7.0,1.0,108.0
42.336,-71.089,70.0,10.0,172.0
42.343,-71.042,1.0,1.0,138.0
42.275,-71.204,2.0,0.0,0.0
42.375,-71.092,12.0,0.0,270.0
42.353,-71.16,45.0,2.0,0.0
42.352,-71.107,2134.0,2.0,1062.0
42.285,-71.148,638.0,58.0,0.0
42.367,-71.119,1573.0,44.0,5748.0
42.423,-71.181,21.0,0.0,0.0
42.355,-71.138,10.0,152.0,0.0
42.403,-71.113,2.0,0.0,1095.0
42.258,-71.264,1.0,0.0,0.0
42.324,-71.122,34.0,2.0,3305.0
42.342,-71.078,25.0,18.0,216.0
42.266,-71.139,8.0,0.0,0.0
42.319,-71.049,11.0,17.0,0.0
