latitude,longitude,frequency
42.2805,-71.171,6
42.35,-71.047,6
42.2845,-71.061,6
42.2905,-71.114,6
42.3415,-71.076,6
42.3705,-71.061,6
42.323,-71.105,6
42.3285,-71.088,6
42.346,-71.1,6
42.357,-71.0655,6
42.3355,-71.0355,6
42.3835,-71.0715,6
42.2455,-71.1335,6
42.33,-71.105,6
42.3565,-71.071,6
42.292,-71.1115,6
42.2865,-71.0675,6
42.3035,-71.09,6
42.2565,-71.14,6
42.3915,-71.0695,6
42.311,-71.1095,6
42.33,-71.0845,6
42.3625,-71.054,6
42.302,-71.1405,6
42.3025,-71.0905,6
42.3745,-71.0545,6
42.3555,-71.1575,6
42.2545,-71.1335,6
42.352,-71.141,6
42.3535,-71.14,6
42.3035,-71.097,6
42.292,-71.165,6
42.386,-71.008,6
42.3855,-71.013,6
42.2925,-71.1425,6
42.345,-71.149,6
42.2455,-71.114,6
42.343,-71.0785,6
42.35,-71.0855,6
42.2705,-71.093,6
42.395,-71.0035,6
42.394,-71.0015,6
42.384,-71.073,6
42.3435,-71.158,6
42.277,-71.11,6
42.2905,-71.1465,6
42.377,-71.0305,6
42.286,-71.113,6
42.341,-71.091,6
42.3465,-71.1425,6
42.3455,-71.0735,6
42.3185,-71.0875,6
42.3375,-71.165,6
42.278,-71.096,6
42.2925,-71.165,6
42.24,-71.1335,6
42.2895,-71.158,6
42.2505,-71.1315,6
42.2815,-71.1595,6
42.3175,-71.0845,6
42.351,-71.1165,6
42.365,-71.0705,6
42.351,-71.0795,6
42.291,-71.109,6
42.2645,-71.1235,6
42.348,-71.1555,6
42.274,-71.1065,6
42.375,-71.062,6
42.315,-71.0915,6
42.3505,-71.1,6
42.3445,-71.0695,6
42.2735,-71.161,6
42.2825,-71.1055,6
42.3505,-71.071,6
42.2925,-71.092,6
42.332,-71.102,6
42.347,-71.0505,6
42.343,-71.0835,6
42.362,-71.134,6
42.3335,-71.0455,6
42.283,-71.143,6
42.311,-71.074,6
42.385,-71.0705,6
42.2935,-71.116,6
42.3455,-71.169,6
42.303,-71.072,6
42.3745,-71.0355,6
42.3485,-71.0885,6
42.377,-71.0405,6
42.2785,-71.1725,6
42.3125,-71.112,6
42.32,-71.1185,6
42.2575,-71.1485,6
42.2985,-71.065,6
42.376,-71.0665,6
42.3445,-71.0725,6
42.275,-71.0825,6
42.294,-71.0685,6
42.3355,-71.0855,6
42.276,-71.138,6
42.2755,-71.159,6
42.301,-71.109,6
42.347,-71.0865,6
42.369,-71.0385,6
42.329,-71.0945,6
42.3575,-71.0535,6
42.3245,-71.1145,6
42.244,-71.134,6
42.309,-71.0955,6
42.271,-71.087,6
42.242,-71.1255,6
42.308,-71.049,6
42.277,-71.1745,6
42.2975,-71.0555,6
42.348,-71.0975,6
42.334,-71.0695,6
42.345,-71.152,6
42.3455,-71.1525,6
42.376,-71.0675,6
42.247,-71.1415,6
42.354,-71.152,6
42.3445,-71.143,6
42.2925,-71.093,6
42.286,-71.1595,6
42.3195,-71.1155,6
42.3365,-71.0245,6
42.3755,-71.0705,6
42.378,-71.065,6
42.2815,-71.1815,6
42.2925,-71.1565,6
42.343,-71.1055,6
42.326,-71.106,6
42.236,-71.1275,6
42.2715,-71.1025,6
42.349,-71.0365,6
42.3715,-71.0285,6
42.351,-71.1085,6
42.328,-71.0475,6
42.2955,-71.1485,6
42.33,-71.0905,6
42.315,-71.094,6
42.344,-71.154,6
42.276,-71.1035,6
42.3445,-71.142,6
42.3055,-71.12,6
42.3745,-71.0645,6
42.326,-71.081,6
42.277,-71.1145,6
42.312,-71.1285,6
42.3145,-71.115,6
42.2965,-71.1085,6
42.317,-71.066,6
42.3965,-71.0015,6
42.29,-71.1155,6
42.332,-71.0695,6
42.2895,-71.17,6
42.286,-71.134,6
42.276,-71.161,6
42.3565,-71.075,6
42.3615,-71.0615,6
42.379,-71.0525,6
42.2935,-71.1045,6
42.383,-71.012,6
42.342,-71.0695,6
42.3625,-71.055,6
42.294,-71.086,6
42.347,-71.1015,6
42.3525,-71.0795,6
42.2865,-71.0555,6
42.262,-71.1045,6
42.3755,-71.062,6
42.353,-71.0815,6
42.3405,-71.0785,6
42.299,-71.169,6
42.358,-71.131,6
42.245,-71.1265,6
42.267,-71.103,6
42.2735,-71.118,6
42.2925,-71.1305,6
42.309,-71.0825,6
42.273,-71.126,6
42.315,-71.0805,6
42.3,-71.1605,6
42.3885,-71.0105,6
42.3935,-71.068,6
42.323,-71.113,6
42.346,-71.0715,6
42.3485,-71.102,6
42.331,-71.1095,6
42.338,-71.0955,6
42.2895,-71.1115,6
42.3085,-71.0575,6
42.336,-71.033,6
42.319,-71.124,6
42.3655,-71.125,6
42.351,-71.0925,6
42.279,-71.095,6
42.3155,-71.0935,6
42.346,-71.1005,6
42.317,-71.0875,6
42.3035,-71.1145,6
42.3435,-71.146,6
42.295,-71.1475,6
42.3805,-71.0155,6
42.3795,-71.0625,6
42.264,-71.161,6
42.279,-71.088,6
42.304,-71.067,6
42.272,-71.0705,6
42.2815,-71.049,6
42.2765,-71.0855,6
42.3065,-71.1315,6
42.3335,-71.0995,6
42.2815,-71.143,6
42.2925,-71.142,6
42.3625,-71.0665,6
42.313,-71.0585,6
42.3405,-71.1095,6
42.393,-70.9955,6
42.2915,-71.141,6
42.3645,-71.069,6
42.291,-71.1295,6
42.373,-71.0365,6
42.344,-71.0675,6
42.3155,-71.048,6
42.39,-71.005,6
42.3675,-71.0195,6
42.2875,-71.1585,6
42.2915,-71.1625,6
42.3665,-71.1315,6
42.3505,-71.0745,6
42.312,-71.052,6
42.281,-71.097,6
42.3675,-71.1195,6
42.3155,-71.0685,6
42.279,-71.075,6
42.3735,-71.0395,6
42.281,-71.0505,6
42.312,-71.0395,6
42.2905,-71.07,6
42.323,-71.0465,6
42.3245,-71.115,6
42.383,-71.0355,6
42.2905,-71.0715,6
42.372,-71.066,6
42.364,-71.1395,6
42.3095,-71.05,6
42.266,-71.1505,6
42.364,-71.1415,6
42.268,-71.1635,6
42.289,-71.0925,6
42.3225,-71.1225,6
42.367,-71.131,6
42.31,-71.127,6
42.294,-71.1175,6
42.3505,-71.094,6
42.293,-71.144,6
42.319,-71.1075,6
42.3185,-71.0665,6
42.2645,-71.1125,6
42.326,-71.0745,6
42.3405,-71.0725,6
42.284,-71.048,6
42.3035,-71.0765,6
42.3765,-71.0365,6
42.3205,-71.111,6
42.2945,-71.13,6
42.2685,-71.121,6
42.336,-71.0885,6
42.381,-71.0395,6
42.308,-71.116,6
42.382,-71.066,6
42.273,-71.0855,6
42.3545,-71.067,6
42.375,-71.056,6
42.2755,-71.151,6
42.389,-71.0125,6
42.324,-71.052,6
42.3505,-71.141,6
42.277,-71.096,6
42.389,-71.0175,6
42.278,-71.1155,6
42.344,-71.071,6
42.306,-71.1115,6
42.357,-71.0615,6
42.304,-71.118,6
42.349,-71.095,6
42.3785,-71.0555,6
42.2615,-71.127,6
42.275,-71.1325,6
42.251,-71.1115,6
42.3685,-71.1255,6
42.284,-71.0825,6
42.3185,-70.929,6
42.3765,-71.0555,6
42.286,-71.1285,6
42.3495,-71.136,6
42.265,-71.1015,6
42.2705,-71.0735,6
42.315,-71.1185,6
42.3055,-71.107,6
42.261,-71.1225,6
42.38,-71.0395,6
42.2865,-71.148,6
42.298,-71.146,6
42.29,-71.0705,6
42.337,-71.048,6
42.308,-71.0815,6
42.2855,-71.076,6
42.297,-71.1575,6
42.2465,-71.113,6
42.3385,-71.1555,6
42.279,-71.109,6
42.2615,-71.1655,6
42.2685,-71.1135,6
42.3125,-71.1135,6
42.364,-71.0545,6
42.381,-71.0645,6
42.341,-71.073,6
42.2965,-71.105,6
42.2865,-71.0605,6
42.2915,-71.1525,6
42.321,-71.0905,6
42.3355,-71.0295,6
42.272,-71.1015,6
42.265,-71.1375,6
42.2895,-71.1675,6
42.393,-71.001,6
42.2815,-71.051,6
42.275,-71.116,6
42.337,-71.0445,6
42.2815,-71.167,6
42.302,-71.1065,6
42.2895,-71.0695,6
42.29,-71.0855,6
42.28,-71.1205,6
42.292,-71.0675,6
42.3285,-71.0545,6
42.3215,-71.117,6
42.3815,-71.0645,6
42.3105,-71.052,6
42.33,-71.089,6
42.294,-71.122,6
42.2895,-71.1095,6
42.241,-71.1425,6
42.3845,-71.0655,6
42.313,-71.0155,6
42.306,-71.1285,6
42.387,-71.017,6
42.325,-71.088,6
42.336,-71.096,6
42.316,-71.082,6
42.2665,-71.163,6
42.314,-71.1115,6
42.3195,-71.0665,6
42.338,-71.085,6
42.3365,-71.0925,6
42.3445,-71.1415,6
42.3045,-71.108,6
42.2905,-71.052,6
42.3535,-71.0655,6
42.268,-71.118,6
42.279,-71.057,6
42.2695,-71.08,6
42.3795,-71.068,6
42.291,-71.1535,6
42.2875,-71.0845,6
42.2805,-71.13,6
42.3115,-71.132,6
42.309,-71.0745,6
42.313,-71.057,6
42.27,-71.1475,6
42.253,-71.13,6
42.3425,-71.052,6
42.3265,-71.1085,6
42.305,-71.126,6
42.3435,-71.169,6
42.3485,-71.094,6
42.286,-71.0435,6
42.362,-71.138,6
42.3495,-71.1055,6
42.3225,-71.1135,6
42.3205,-70.93,6
42.3345,-71.0365,6
42.2795,-71.1455,6
42.293,-71.1165,6
42.244,-71.127,6
42.343,-71.077,6
42.277,-71.146,6
42.39,-71.002,6
42.3785,-71.0705,6
42.3375,-71.041,6
42.38,-71.073,6
42.3505,-71.1735,6
42.2825,-71.0455,6
42.3605,-71.141,6
42.2935,-71.148,6
42.285,-71.144,6
42.373,-71.0345,6
42.339,-71.1655,6
42.296,-71.0645,6
42.342,-71.0945,6
42.347,-71.146,6
42.273,-71.0775,6
42.318,-71.0775,6
42.291,-71.107,6
42.25,-71.114,6
42.32,-71.06,6
42.3605,-71.056,6
42.3095,-71.047,6
42.2755,-71.172,6
42.3625,-71.073,6
42.361,-71.1315,6
42.309,-71.104,6
42.3525,-71.159,6
42.2805,-71.0775,6
42.3445,-71.139,6
42.385,-71.072,6
42.2765,-71.0735,6
42.276,-71.0955,6
42.275,-71.094,6
42.2965,-71.047,6
42.2825,-71.11,6
42.2905,-71.043,6
42.276,-71.1225,6
42.2735,-71.076,6
42.2415,-71.1225,6
42.349,-71.1595,6
42.3635,-71.0625,6
42.2825,-71.0955,6
42.3455,-71.0895,6
42.297,-71.0905,6
42.319,-71.0615,6
42.3375,-71.072,6
42.275,-71.0845,6
42.3385,-71.153,6
42.355,-71.0705,6
42.335,-71.0475,6
42.246,-71.1405,6
42.355,-71.1465,6
42.3775,-71.059,6
42.271,-71.1325,6
42.235,-71.129,6
42.2735,-71.1235,6
42.29,-71.144,6
42.3125,-71.035,6
42.3065,-71.072,6
42.323,-71.088,6
42.2795,-71.072,6
42.356,-71.0695,6
42.346,-71.039,6
42.248,-71.1415,6
42.3125,-71.101,6
42.261,-71.1545,6
42.285,-71.113,6
42.353,-71.1695,6
42.35,-71.138,6
42.3195,-71.0455,6
42.318,-71.087,6
42.2895,-71.118,6
42.275,-71.101,6
42.3325,-71.104,6
42.3315,-71.0335,6
42.3435,-71.078,6
42.3275,-71.0835,6
42.334,-71.0845,6
42.336,-71.1035,6
42.3095,-71.117,6
42.275,-71.061,6
42.3,-71.1065,6
42.2795,-71.054,6
42.317,-71.0465,6
42.35,-71.1265,6
42.2915,-71.1675,6
42.334,-71.1075,6
42.288,-71.0935,6
42.333,-71.053,6
42.3085,-71.1215,6
42.367,-71.032,6
42.344,-71.067,6
42.256,-71.132,6
42.392,-71.0025,6
42.2745,-71.076,6
42.312,-71.123,6
42.291,-71.116,6
42.281,-71.0955,6
42.2555,-71.1215,6
42.2895,-71.166,6
42.2725,-71.112,6
42.3435,-71.0875,6
42.318,-71.1175,6
42.347,-71.0595,6
42.3735,-71.0615,6
42.3365,-71.0695,6
42.3935,-71.0025,6
42.287,-71.161,6
42.274,-71.063,6
42.3485,-71.083,6
42.298,-71.046,6
42.3495,-70.961,6
42.337,-71.1,6
42.344,-71.076,6
42.28,-71.113,6
42.334,-71.112,6
42.354,-71.1415,6
42.3395,-71.166,6
42.3335,-71.1115,6
42.35,-71.168,6
42.3515,-71.086,6
42.365,-71.0315,6
42.3075,-71.114,6
42.2945,-71.1565,6
42.354,-71.118,6
42.285,-71.1365,6
42.368,-71.04,6
42.2505,-71.141,6
42.313,-71.062,6
42.287,-71.1065,6
42.2865,-71.096,6
42.2505,-71.1115,6
42.325,-71.086,6
42.3425,-71.083,6
42.3375,-71.0795,6
42.379,-71.056,6
42.3445,-71.17,6
42.352,-71.1385,6
42.238,-71.13,6
42.354,-71.139,6
42.346,-71.148,6
42.367,-71.0395,6
42.377,-71.057,6
42.3305,-71.0315,6
42.283,-71.1585,6
42.285,-71.1335,6
42.381,-71.0615,6
42.323,-71.046,6
42.3135,-71.0905,6
42.279,-71.1375,6
42.246,-71.114,6
42.315,-71.117,6
42.2895,-71.1605,6
42.3505,-71.1395,6
42.2955,-71.139,6
42.3085,-71.124,6
42.3905,-71.0125,6
42.3525,-71.0665,6
42.278,-71.154,6
42.3855,-70.997,6
42.341,-71.1575,6
42.2885,-71.1375,6
42.2865,-71.0575,6
42.318,-71.0625,6
42.3055,-71.1155,6
42.2825,-71.167,6
42.2715,-71.102,6
42.343,-71.1605,6
42.255,-71.1135,6
42.2825,-71.1425,6
42.3355,-71.0755,6
42.354,-71.148,6
42.279,-71.1455,6
42.2575,-71.129,6
42.294,-71.0995,6
42.2655,-71.117,6
42.377,-71.0335,6
42.2865,-71.178,6
42.3085,-71.0645,6
42.269,-71.164,6
42.2775,-71.1,6
42.2875,-71.1025,6
42.2875,-71.1375,6
42.355,-71.1575,6
42.2685,-71.1635,6
42.2905,-71.105,6
42.3485,-71.0495,6
42.3385,-71.1015,6
42.3335,-71.161,6
42.318,-71.0375,6
42.244,-71.136,6
42.345,-71.0705,6
42.3655,-71.0545,6
42.2975,-71.1725,6
42.3785,-71.0405,6
42.2755,-71.1035,6
42.3435,-71.0765,6
42.374,-71.06,6
42.276,-71.091,6
42.295,-71.151,6
42.299,-71.066,6
42.339,-71.1585,6
42.262,-71.1575,6
42.2755,-71.15,6
42.2475,-71.1375,6
42.282,-71.0755,6
42.3515,-71.146,6
42.298,-71.1305,6
42.341,-71.081,6
42.308,-71.0955,6
42.2865,-71.0395,6
42.288,-71.044,6
42.34,-71.165,6
42.317,-71.082,6
42.295,-71.0935,6
42.2935,-71.145,6
42.3795,-71.032,6
42.3315,-71.104,6
42.2865,-71.1715,6
42.276,-71.0705,6
42.2355,-71.1335,6
42.2785,-71.1,6
42.3065,-71.1095,6
42.346,-71.149,6
42.2995,-71.0555,6
42.2845,-71.1595,6
42.3,-71.0615,6
42.302,-71.0885,6
42.284,-71.0475,6
42.368,-71.0695,6
42.273,-71.1735,6
42.351,-71.146,6
42.2865,-71.1555,6
42.275,-71.0675,6
42.2775,-71.1375,6
42.302,-71.135,6
42.348,-71.1415,6
42.276,-71.075,6
42.369,-71.038,6
42.3405,-71.08,6
42.38,-71.0585,6
42.348,-71.17,6
42.263,-71.1535,6
42.2645,-71.1085,6
42.303,-71.1165,6
42.339,-71.156,6
42.336,-71.0355,6
42.3435,-71.0865,6
42.35,-71.0705,6
42.3695,-71.042,6
42.3615,-71.065,6
42.3235,-71.076,6
42.3035,-71.0885,6
42.358,-71.1515,6
42.3695,-71.131,6
42.338,-71.106,6
42.2785,-71.0995,6
42.334,-71.05,6
42.3765,-71.0665,6
42.292,-71.1545,6
42.2885,-71.131,6
42.276,-71.1,6
42.3495,-71.0795,6
42.2695,-71.165,6
42.38,-71.0565,6
42.363,-71.0715,6
42.2835,-71.1425,6
42.366,-71.118,6
42.2875,-71.1685,6
42.375,-71.0565,6
42.256,-71.1295,6
42.308,-71.1225,6
42.274,-71.17,6
42.336,-71.102,6
42.282,-71.0775,6
42.3965,-70.9995,6
42.312,-71.075,6
42.3045,-71.0985,6
42.274,-71.0595,6
42.2965,-71.109,6
42.282,-71.15,6
42.246,-71.126,6
42.2865,-71.1295,6
42.267,-71.1375,6
42.2905,-71.0885,6
42.3275,-71.056,6
42.2935,-71.155,6
42.281,-71.138,6
42.341,-71.167,6
42.3,-71.1055,6
42.3225,-71.103,6
42.3785,-71.0335,6
42.3175,-71.105,6
42.315,-71.1175,6
42.344,-71.1405,6
42.352,-71.126,6
42.2815,-71.1805,6
42.2775,-71.0995,6
42.316,-71.0645,6
42.242,-71.122,6
42.344,-71.0885,6
42.3455,-71.1595,6
42.277,-71.0725,6
42.284,-71.176,6
42.337,-71.0345,6
42.245,-71.119,6
42.2895,-71.159,6
42.3545,-71.0765,6
42.3415,-71.156,6
42.3525,-71.131,6
42.3505,-71.148,6
42.2785,-71.0705,6
42.294,-71.1495,6
42.283,-71.1055,6
42.36,-71.1515,6
42.272,-71.149,6
42.3465,-71.154,6
42.29,-71.157,6
42.306,-71.1245,6
42.3575,-71.128,6
42.2895,-71.0485,6
42.272,-71.104,6
42.319,-71.06,6
42.3445,-71.09,6
42.3505,-71.1625,6
42.3415,-71.146,6
42.354,-71.0685,6
42.2765,-71.0585,6
42.305,-71.1155,6
42.297,-71.052,6
42.3885,-70.996,6
42.2875,-71.1645,6
42.3485,-71.037,6
42.362,-71.1315,6
42.3,-71.1665,6
42.3625,-71.0705,6
42.3815,-71.0635,6
42.3835,-71.0175,6
42.291,-71.164,6
42.3665,-71.042,6
42.269,-71.1635,6
42.285,-71.158,6
42.2715,-71.0685,6
42.333,-71.0355,6
42.285,-71.146,6
42.287,-71.1305,6
42.352,-71.079,6
42.2545,-71.1275,6
42.32,-71.078,6
42.3515,-71.072,6
42.2655,-71.0975,6
42.2875,-71.085,6
42.3415,-71.0525,6
42.346,-71.064,6
42.2815,-71.0495,6
42.2975,-71.1315,6
42.3245,-71.079,6
42.348,-71.0335,6
42.378,-71.052,6
42.2665,-71.1015,6
42.283,-71.1485,6
42.3805,-71.064,6
42.29,-71.0665,6
42.3275,-71.0875,6
42.285,-71.105,6
42.3535,-71.1675,6
42.3665,-71.071,6
42.3085,-71.1205,6
42.262,-71.1585,6
42.3635,-71.119,6
42.34,-71.0995,6
42.2965,-71.1335,6
42.2775,-71.1095,6
42.2795,-71.0605,6
42.3485,-71.1685,6
42.321,-71.114,6
42.357,-71.0715,6
42.2965,-71.048,6
42.2835,-71.1275,6
42.3325,-71.0745,6
42.2905,-71.173,6
42.284,-71.1245,6
42.28,-71.1795,6
42.318,-71.0515,6
42.303,-71.099,6
42.341,-71.106,6
42.351,-71.116,6
42.3765,-71.0695,6
42.384,-71.018,6
42.309,-71.1045,6
42.3255,-71.0635,6
42.2685,-71.127,6
42.332,-71.047,6
42.3475,-71.036,6
42.291,-71.17,6
42.367,-71.0275,6
42.309,-71.1035,6
42.2495,-71.135,6
42.3445,-71.0745,6
42.28,-71.177,6
42.338,-71.082,6
42.332,-71.155,6
42.354,-71.12,6
42.29,-71.1055,6
42.2975,-71.088,6
42.286,-71.096,6
42.3585,-71.1415,6
42.379,-71.0695,6
42.3455,-71.147,6
42.3485,-71.107,6
42.3625,-71.066,6
42.263,-71.118,6
42.3375,-71.0545,6
42.375,-71.0525,6
42.378,-71.0585,6
42.37,-71.042,6
42.2995,-71.089,6
42.2975,-71.126,6
42.342,-71.0525,6
42.2795,-71.0985,6
42.341,-71.0555,6
42.285,-71.1675,6
42.355,-71.069,6
42.3045,-71.0825,6
42.2745,-71.0605,6
42.279,-71.058,6
42.337,-71.1655,6
42.342,-71.075,6
42.276,-71.087,6
42.2915,-71.0505,6
42.284,-71.1475,6
42.3455,-71.056,6
42.3655,-71.0375,6
42.349,-71.1735,6
42.2845,-71.0885,6
42.3385,-71.0505,5
42.265,-71.113,5
42.3475,-71.141,5
42.3305,-71.112,5
42.3505,-71.0925,5
42.2915,-71.1115,5
42.349,-71.0415,5
42.2925,-71.112,5
42.27,-71.102,5
42.277,-71.0795,5
42.33,-71.0485,5
42.369,-71.062,5
42.2785,-71.097,5
42.286,-71.063,5
42.26,-71.12,5
42.3325,-71.0815,5
42.2905,-71.1405,5
42.249,-71.1245,5
42.2835,-71.0825,5
42.3095,-71.1055,5
42.2775,-71.08,5
42.291,-71.1315,5
42.317,-71.0865,5
42.3775,-71.0365,5
42.3865,-71.017,5
42.343,-71.082,5
42.334,-71.0895,5
42.2915,-71.1715,5
42.3585,-71.067,5
42.308,-71.061,5
42.2875,-71.0485,5
42.2795,-71.0905,5
42.2785,-71.096,5
42.3015,-71.089,5
42.354,-71.128,5
42.253,-71.115,5
42.2745,-71.119,5
42.345,-71.0315,5
42.3425,-71.0805,5
42.237,-71.133,5
42.337,-71.1525,5
42.2585,-71.1525,5
42.35,-71.1425,5
42.3495,-71.059,5
42.3195,-71.1105,5
42.395,-71.0105,5
42.3295,-71.109,5
42.279,-71.127,5
42.2575,-71.147,5
42.284,-71.1435,5
42.267,-71.126,5
42.2775,-71.0755,5
42.301,-71.127,5
42.3055,-71.115,5
42.3395,-71.092,5
42.28,-71.1775,5
42.242,-71.1265,5
42.341,-71.146,5
42.2855,-71.175,5
42.3855,-71.0705,5
42.2845,-71.127,5
42.2765,-71.1035,5
42.3545,-71.121,5
42.2955,-71.149,5
42.3205,-71.114,5
42.2745,-71.0745,5
42.27,-71.119,5
42.2865,-71.181,5
42.2675,-71.1735,5
42.3835,-71.016,5
42.331,-71.063,5
42.34,-71.093,5
42.3225,-71.099,5
42.286,-71.1015,5
42.3705,-71.038,5
42.2695,-71.1,5
42.3625,-71.131,5
42.361,-71.0725,5
42.313,-71.1035,5
42.252,-71.112,5
42.2645,-71.1265,5
42.336,-71.0705,5
42.364,-71.054,5
42.3675,-71.1325,5
42.3605,-71.0535,5
42.2745,-71.0935,5
42.367,-71.036,5
42.3515,-71.162,5
42.36,-71.054,5
42.3035,-71.094,5
42.277,-71.1455,5
42.3235,-71.058,5
42.365,-71.053,5
42.2715,-71.123,5
42.3385,-71.081,5
42.263,-71.15,5
42.378,-71.0385,5
42.371,-71.1265,5
42.288,-71.1575,5
42.3045,-71.069,5
42.354,-71.146,5
42.3315,-71.0735,5
42.331,-71.1085,5
42.2875,-71.091,5
42.2985,-71.1685,5
42.2905,-71.06,5
42.3335,-71.046,5
42.2925,-71.05,5
42.339,-71.079,5
42.38,-71.023,5
42.324,-71.1125,5
42.308,-71.132,5
42.3515,-71.157,5
42.2835,-71.145,5
42.3255,-71.0785,5
42.349,-71.04,5
42.298,-71.084,5
42.271,-71.116,5
42.335,-71.103,5
42.314,-71.118,5
42.2925,-71.0575,5
42.263,-71.1245,5
42.319,-71.0965,5
42.3115,-71.0995,5
42.281,-71.0485,5
42.3305,-71.106,5
42.383,-71.071,5
42.276,-71.0785,5
42.377,-71.0575,5
42.3155,-71.0875,5
42.3065,-71.0555,5
42.371,-71.061,5
42.3445,-71.041,5
42.2455,-71.1215,5
42.2715,-71.075,5
42.302,-71.0905,5
42.339,-71.0425,5
42.3335,-71.11,5
42.246,-71.1415,5
42.262,-71.153,5
42.2435,-71.1275,5
42.298,-71.0865,5
42.3125,-71.104,5
42.29,-71.159,5
42.2985,-71.06,5
42.296,-71.046,5
42.2965,-71.102,5
42.2725,-71.1665,5
42.3485,-71.099,5
42.336,-71.167,5
42.3135,-71.0985,5
42.3105,-71.09,5
42.3525,-71.1735,5
42.335,-71.0355,5
42.3295,-71.0795,5
42.251,-71.1195,5
42.313,-71.0765,5
42.2565,-71.113,5
42.287,-71.181,5
42.2935,-71.1715,5
42.3545,-71.076,5
42.289,-71.0765,5
42.31,-71.1325,5
42.2595,-71.164,5
42.2775,-71.1385,5
42.355,-71.162,5
42.272,-71.0875,5
42.3665,-71.0275,5
42.3425,-71.088,5
42.2915,-71.167,5
42.308,-71.11,5
42.2875,-71.1665,5
42.286,-71.18,5
42.3655,-71.0345,5
42.31,-71.129,5
42.3825,-71.0305,5
42.2805,-71.1315,5
42.274,-71.1475,5
42.3305,-71.047,5
42.2925,-71.1335,5
42.352,-71.172,5
42.311,-71.047,5
42.3845,-71.013,5
42.343,-71.0855,5
42.2785,-71.105,5
42.308,-71.0935,5
42.3095,-71.1225,5
42.27,-71.168,5
42.3495,-71.1595,5
42.3655,-71.0225,5
42.316,-71.1015,5
42.297,-71.1205,5
42.363,-71.1255,5
42.341,-71.158,5
42.288,-71.1605,5
42.281,-71.164,5
42.309,-71.107,5
42.2925,-71.088,5
42.301,-71.0895,5
42.32,-71.057,5
42.303,-71.058,5
42.2845,-71.1325,5
42.368,-71.122,5
42.3,-71.0695,5
42.38,-71.035,5
42.3055,-71.0785,5
42.3075,-71.101,5
42.3805,-71.032,5
42.349,-71.156,5
42.314,-71.0345,5
42.2645,-71.1535,5
42.3105,-71.0495,5
42.3015,-71.0975,5
42.323,-71.0485,5
42.351,-71.1435,5
42.3465,-71.14,5
42.2755,-71.157,5
42.336,-71.0295,5
42.281,-71.1515,5
42.3125,-71.065,5
42.257,-71.1255,5
42.3535,-71.0555,5
42.27,-71.112,5
42.2745,-71.1135,5
42.3385,-71.069,5
42.383,-71.067,5
42.3395,-71.149,5
42.318,-71.047,5
42.31,-71.1015,5
42.28,-71.159,5
42.36,-71.1185,5
42.385,-71.073,5
42.3065,-71.0665,5
42.2835,-71.1765,5
42.336,-71.034,5
42.325,-71.0795,5
42.3175,-71.087,5
42.3355,-71.0275,5
42.3555,-71.051,5
42.2655,-71.1115,5
42.311,-71.063,5
42.2815,-71.0995,5
42.349,-71.14,5
42.3495,-71.095,5
42.268,-71.1295,5
42.2715,-71.0975,5
42.295,-71.115,5
42.3145,-71.074,5
42.3335,-71.042,5
42.315,-71.074,5
42.345,-71.044,5
42.386,-71.014,5
42.329,-71.0555,5
42.386,-71.0035,5
42.338,-71.0845,5
42.2985,-71.1065,5
42.2885,-71.139,5
42.283,-71.112,5
42.3325,-71.106,5
42.353,-71.0785,5
42.3015,-71.134,5
42.388,-71.008,5
42.329,-71.0365,5
42.366,-71.0265,5
42.2945,-71.0715,5
42.341,-71.082,5
42.355,-71.065,5
42.3005,-71.108,5
42.347,-71.0525,5
42.3375,-71.086,5
42.337,-71.151,5
42.2805,-71.103,5
42.305,-71.0675,5
42.286,-71.136,5
42.319,-71.065,5
42.3225,-71.0865,5
42.269,-71.1285,5
42.344,-71.1455,5
42.275,-71.148,5
42.2545,-71.145,5
42.2825,-71.105,5
42.2625,-71.1275,5
42.288,-71.043,5
42.3275,-71.052,5
42.3255,-71.052,5
42.3815,-71.0705,5
42.288,-71.0705,5
42.3505,-71.111,5
42.35,-71.057,5
42.2975,-71.052,5
42.321,-70.9305,5
42.3355,-71.1005,5
42.353,-71.174,5
42.3225,-71.115,5
42.2935,-71.086,5
42.318,-71.0925,5
42.333,-71.0495,5
42.344,-71.0935,5
42.339,-71.161,5
42.2855,-71.0815,5
42.348,-71.141,5
42.234,-71.1345,5
42.2795,-71.1345,5
42.376,-71.0655,5
42.3205,-71.0865,5
42.31,-71.0705,5
42.3525,-71.1445,5
42.2795,-71.1245,5
42.377,-71.0345,5
42.319,-71.0695,5
42.298,-71.106,5
42.286,-71.1805,5
42.366,-71.033,5
42.3335,-71.1055,5
42.2995,-71.1435,5
42.251,-71.1315,5
42.377,-71.058,5
42.327,-71.0685,5
42.33,-71.0585,5
42.322,-71.0975,5
42.319,-71.057,5
42.3115,-71.0755,5
42.295,-71.0725,5
42.2645,-71.128,5
42.268,-71.1045,5
42.2815,-71.119,5
42.2755,-71.1275,5
42.2805,-71.0525,5
42.306,-71.124,5
42.342,-71.1515,5
42.338,-71.0755,5
42.3385,-71.0795,5
42.2885,-71.1025,5
42.3125,-71.0665,5
42.395,-71.003,5
42.3435,-71.0815,5
42.2995,-71.079,5
42.269,-71.104,5
42.3665,-71.1305,5
42.2985,-71.0555,5
42.2815,-71.1435,5
