latitude,longitude,frequency,logFreq
42.3835,-71.0614,95,1.977723605
42.3745,-71.0609,95,1.977723605
42.3845,-71.0574,95,1.977723605
42.3665,-71.0629,95,1.977723605
42.3905,-71.0594,95,1.977723605
42.375,-71.0554,95,1.977723605
42.4005,-71.0564,95,1.977723605
42.4005,-71.0559,95,1.977723605
42.378,-71.0559,95,1.977723605
42.384,-71.0559,95,1.977723605
42.3985,-71.0554,95,1.977723605
42.3865,-71.0519,95,1.977723605
42.369,-71.0574,95,1.977723605
42.3795,-71.0619,95,1.977723605
42.373,-71.0534,95,1.977723605
42.3915,-71.0619,95,1.977723605
42.3945,-71.0554,95,1.977723605
42.3935,-71.0519,95,1.977723605
42.3975,-71.0534,95,1.977723605
42.387,-71.0544,95,1.977723605
42.371,-71.0524,95,1.977723605
42.3955,-71.0534,95,1.977723605
42.37,-71.0614,95,1.977723605
42.3745,-71.0619,95,1.977723605
42.386,-71.0549,95,1.977723605
42.3725,-71.0524,95,1.977723605
42.3935,-71.0569,95,1.977723605
42.3675,-71.0549,95,1.977723605
42.387,-71.0554,95,1.977723605
42.3955,-71.0569,95,1.977723605
42.389,-71.0579,95,1.977723605
42.394,-71.0589,95,1.977723605
42.4025,-71.0599,95,1.977723605
42.39,-71.0604,95,1.977723605
42.3975,-71.0604,95,1.977723605
42.402,-71.0594,95,1.977723605
42.3735,-71.0544,95,1.977723605
42.401,-71.0574,95,1.977723605
42.3815,-71.0584,95,1.977723605
42.37,-71.0504,95,1.977723605
42.391,-71.0554,95,1.977723605
42.4,-71.0604,95,1.977723605
42.365,-71.0574,95,1.977723605
42.372,-71.0519,95,1.977723605
42.379,-71.0634,95,1.977723605
42.38,-71.0529,95,1.977723605
42.3755,-71.0544,95,1.977723605
42.3755,-71.0574,95,1.977723605
42.373,-71.0619,95,1.977723605
42.3905,-71.0589,95,1.977723605
42.3825,-71.0524,95,1.977723605
42.384,-71.0589,95,1.977723605
42.383,-71.0519,95,1.977723605
42.396,-71.0589,95,1.977723605
42.3835,-71.0499,95,1.977723605
42.3935,-71.0524,95,1.977723605
42.381,-71.0544,95,1.977723605
42.394,-71.0529,95,1.977723605
42.3685,-71.0559,95,1.977723605
42.3955,-71.0524,95,1.977723605
42.374,-71.0609,95,1.977723605
42.391,-71.0609,95,1.977723605
42.3905,-71.0614,95,1.977723605
42.368,-71.0624,95,1.977723605
42.3885,-71.0539,95,1.977723605
42.3705,-71.0519,95,1.977723605
42.3895,-71.0604,95,1.977723605
42.382,-71.0564,95,1.977723605
42.368,-71.0544,95,1.977723605
42.3805,-71.0539,95,1.977723605
42.395,-71.0614,95,1.977723605
42.3875,-71.0534,95,1.977723605
42.393,-71.0614,95,1.977723605
42.3695,-71.0534,95,1.977723605
42.38,-71.0549,95,1.977723605
42.3715,-71.0579,95,1.977723605
42.3795,-71.0634,95,1.977723605
42.377,-71.0534,95,1.977723605
42.3875,-71.0569,95,1.977723605
42.3745,-71.0559,95,1.977723605
42.3675,-71.0594,95,1.977723605
42.369,-71.0619,95,1.977723605
42.395,-71.0609,95,1.977723605
42.398,-71.0524,95,1.977723605
42.3815,-71.0499,95,1.977723605
42.401,-71.0534,95,1.977723605
42.3855,-71.0549,95,1.977723605
42.3705,-71.0529,95,1.977723605
42.372,-71.0559,95,1.977723605
42.3735,-71.0534,95,1.977723605
42.392,-71.0549,95,1.977723605
42.3975,-71.0539,95,1.977723605
42.385,-71.0564,95,1.977723605
42.375,-71.0484,95,1.977723605
42.374,-71.0614,95,1.977723605
42.375,-71.0494,95,1.977723605
42.379,-71.0529,95,1.977723605
42.3655,-71.0614,95,1.977723605
42.378,-71.0564,95,1.977723605
42.37,-71.0534,95,1.977723605
42.395,-71.0579,95,1.977723605
42.3765,-71.0499,95,1.977723605
42.3835,-71.0584,95,1.977723605
42.396,-71.0534,95,1.977723605
42.3765,-71.0534,95,1.977723605
42.3935,-71.0579,95,1.977723605
42.368,-71.0599,95,1.977723605
42.377,-71.0619,95,1.977723605
42.3715,-71.0519,95,1.977723605
42.371,-71.0549,95,1.977723605
42.38,-71.0629,95,1.977723605
42.37,-71.0569,95,1.977723605
42.382,-71.0584,95,1.977723605
42.393,-71.0559,95,1.977723605
42.396,-71.0574,95,1.977723605
42.3805,-71.0519,95,1.977723605
42.3835,-71.0589,95,1.977723605
42.3715,-71.0559,95,1.977723605
42.381,-71.0584,95,1.977723605
42.383,-71.0569,95,1.977723605
42.375,-71.0604,95,1.977723605
42.369,-71.0599,95,1.977723605
42.385,-71.0569,95,1.977723605
42.3745,-71.0489,95,1.977723605
42.3965,-71.0589,95,1.977723605
42.384,-71.0554,95,1.977723605
42.4015,-71.0534,95,1.977723605
42.3945,-71.0564,95,1.977723605
42.375,-71.0569,95,1.977723605
42.371,-71.0499,95,1.977723605
42.3935,-71.0589,95,1.977723605
42.4015,-71.0554,95,1.977723605
42.3965,-71.0604,95,1.977723605
42.388,-71.0604,95,1.977723605
42.3695,-71.0524,95,1.977723605
42.3845,-71.0544,95,1.977723605
42.3985,-71.0604,95,1.977723605
42.384,-71.0579,95,1.977723605
42.375,-71.0549,95,1.977723605
42.3765,-71.0619,95,1.977723605
42.3685,-71.0634,95,1.977723605
42.393,-71.0579,95,1.977723605
42.39,-71.0594,95,1.977723605
42.391,-71.0529,95,1.977723605
42.389,-71.0619,95,1.977723605
42.373,-71.0624,95,1.977723605
42.394,-71.0574,95,1.977723605
42.387,-71.0579,95,1.977723605
42.3835,-71.0529,95,1.977723605
42.371,-71.0624,95,1.977723605
42.3675,-71.0599,95,1.977723605
42.367,-71.0539,95,1.977723605
42.3785,-71.0524,95,1.977723605
42.3765,-71.0614,95,1.977723605
42.393,-71.0609,95,1.977723605
42.3735,-71.0499,95,1.977723605
42.4,-71.0589,95,1.977723605
42.381,-71.0564,95,1.977723605
42.3835,-71.0539,95,1.977723605
42.378,-71.0599,95,1.977723605
42.4005,-71.0529,95,1.977723605
42.3755,-71.0629,95,1.977723605
42.374,-71.0504,95,1.977723605
42.3875,-71.0549,95,1.977723605
42.3815,-71.0544,95,1.977723605
42.374,-71.0499,95,1.977723605
42.3795,-71.0499,95,1.977723605
42.3905,-71.0519,95,1.977723605
42.3925,-71.0574,95,1.977723605
42.38,-71.0569,95,1.977723605
42.3975,-71.0524,95,1.977723605
42.374,-71.0619,95,1.977723605
42.3885,-71.0549,95,1.977723605
42.386,-71.0539,95,1.977723605
42.382,-71.0554,95,1.977723605
42.391,-71.0549,95,1.977723605
42.388,-71.0599,95,1.977723605
42.38,-71.0494,95,1.977723605
42.383,-71.0564,95,1.977723605
42.3855,-71.0624,95,1.977723605
42.385,-71.0559,95,1.977723605
42.3725,-71.0619,95,1.977723605
42.3775,-71.0629,95,1.977723605
42.395,-71.0594,95,1.977723605
42.3975,-71.0564,95,1.977723605
42.3785,-71.0579,95,1.977723605
42.374,-71.0579,95,1.977723605
42.376,-71.0559,95,1.977723605
42.3745,-71.0614,95,1.977723605
42.3815,-71.0594,95,1.977723605
42.3705,-71.0634,95,1.977723605
42.397,-71.0544,95,1.977723605
42.3805,-71.0619,95,1.977723605
42.367,-71.0629,95,1.977723605
42.366,-71.0619,95,1.977723605
42.4015,-71.0549,95,1.977723605
42.398,-71.0544,95,1.977723605
42.3705,-71.0539,95,1.977723605
42.385,-71.0594,95,1.977723605
42.3715,-71.0539,95,1.977723605
42.3815,-71.0524,95,1.977723605
42.373,-71.0564,95,1.977723605
42.392,-71.0564,95,1.977723605
42.3925,-71.0589,95,1.977723605
42.3805,-71.0604,95,1.977723605
42.384,-71.0574,95,1.977723605
42.381,-71.0534,95,1.977723605
42.373,-71.0569,95,1.977723605
42.3685,-71.0624,95,1.977723605
42.4005,-71.0534,95,1.977723605
42.394,-71.0519,95,1.977723605
42.394,-71.0524,95,1.977723605
42.3945,-71.0574,95,1.977723605
42.37,-71.0529,95,1.977723605
42.3895,-71.0534,95,1.977723605
42.3995,-71.0594,95,1.977723605
42.374,-71.0509,95,1.977723605
42.4015,-71.0569,95,1.977723605
42.3765,-71.0629,95,1.977723605
42.3735,-71.0559,95,1.977723605
42.3795,-71.0589,95,1.977723605
42.381,-71.0624,95,1.977723605
42.369,-71.0624,95,1.977723605
42.3665,-71.0559,95,1.977723605
42.4,-71.0529,95,1.977723605
42.388,-71.0579,95,1.977723605
42.3795,-71.0609,95,1.977723605
42.3685,-71.0514,95,1.977723605
42.3845,-71.0604,95,1.977723605
42.3705,-71.0619,95,1.977723605
42.39,-71.0519,95,1.977723605
42.3855,-71.0584,95,1.977723605
42.377,-71.0549,95,1.977723605
42.38,-71.0624,95,1.977723605
42.372,-71.0574,95,1.977723605
42.3705,-71.0589,95,1.977723605
42.3815,-71.0569,95,1.977723605
42.377,-71.0629,95,1.977723605
42.3695,-71.0614,95,1.977723605
42.3735,-71.0539,95,1.977723605
42.3855,-71.0544,95,1.977723605
42.366,-71.0624,95,1.977723605
42.366,-71.0609,95,1.977723605
42.3695,-71.0599,95,1.977723605
42.3995,-71.0549,95,1.977723605
42.3955,-71.0539,95,1.977723605
42.386,-71.0564,95,1.977723605
42.373,-71.0539,95,1.977723605
42.37,-71.0549,95,1.977723605
42.387,-71.0519,95,1.977723605
42.3785,-71.0509,95,1.977723605
42.3745,-71.0599,95,1.977723605
42.366,-71.0604,95,1.977723605
42.371,-71.0584,95,1.977723605
42.3755,-71.0594,95,1.977723605
42.3655,-71.0599,95,1.977723605
42.366,-71.0554,95,1.977723605
42.3735,-71.0599,95,1.977723605
42.378,-71.0509,95,1.977723605
42.3835,-71.0579,95,1.977723605
42.3665,-71.0619,95,1.977723605
42.3915,-71.0514,95,1.977723605
42.383,-71.0499,95,1.977723605
42.376,-71.0524,95,1.977723605
42.382,-71.0619,95,1.977723605
42.3875,-71.0514,95,1.977723605
42.385,-71.0524,95,1.977723605
42.377,-71.0634,95,1.977723605
42.394,-71.0544,95,1.977723605
42.3855,-71.0554,95,1.977723605
42.379,-71.0524,95,1.977723605
42.3845,-71.0619,95,1.977723605
42.398,-71.0554,95,1.977723605
42.364,-71.0594,95,1.977723605
42.382,-71.0629,95,1.977723605
42.3895,-71.0554,95,1.977723605
42.3875,-71.0619,95,1.977723605
42.3825,-71.0519,95,1.977723605
42.3685,-71.0629,95,1.977723605
42.3825,-71.0624,95,1.977723605
42.3955,-71.0574,95,1.977723605
42.393,-71.0589,95,1.977723605
42.3775,-71.0499,95,1.977723605
42.3965,-71.0554,95,1.977723605
42.384,-71.0614,95,1.977723605
42.3965,-71.0574,95,1.977723605
42.39,-71.0559,95,1.977723605
42.3765,-71.0529,95,1.977723605
42.382,-71.0559,95,1.977723605
42.3825,-71.0564,95,1.977723605
42.38,-71.0504,95,1.977723605
42.372,-71.0484,95,1.977723605
42.3705,-71.0609,95,1.977723605
42.373,-71.0614,95,1.977723605
42.371,-71.0609,95,1.977723605
42.383,-71.0559,95,1.977723605
42.3765,-71.0504,95,1.977723605
42.3675,-71.0564,95,1.977723605
42.395,-71.0524,95,1.977723605
42.381,-71.0554,95,1.977723605
42.3855,-71.0514,95,1.977723605
42.379,-71.0624,95,1.977723605
42.4,-71.0539,95,1.977723605
42.3985,-71.0579,95,1.977723605
42.386,-71.0604,95,1.977723605
42.376,-71.0509,95,1.977723605
42.371,-71.0634,95,1.977723605
42.3645,-71.0609,95,1.977723605
42.3745,-71.0584,95,1.977723605
42.394,-71.0609,95,1.977723605
42.3695,-71.0589,95,1.977723605
42.378,-71.0604,95,1.977723605
42.3715,-71.0554,95,1.977723605
42.389,-71.0519,95,1.977723605
42.3795,-71.0509,95,1.977723605
42.386,-71.0559,95,1.977723605
42.4,-71.0549,95,1.977723605
42.3915,-71.0579,95,1.977723605
42.3735,-71.0529,95,1.977723605
42.3905,-71.0569,95,1.977723605
42.387,-71.0594,95,1.977723605
42.3715,-71.0594,95,1.977723605
42.395,-71.0554,95,1.977723605
42.3775,-71.0504,95,1.977723605
42.372,-71.0524,95,1.977723605
42.401,-71.0594,95,1.977723605
42.371,-71.0559,95,1.977723605
42.3805,-71.0499,95,1.977723605
42.3765,-71.0544,95,1.977723605
42.3925,-71.0564,95,1.977723605
42.399,-71.0539,95,1.977723605
42.3995,-71.0534,95,1.977723605
42.3965,-71.0609,95,1.977723605
42.381,-71.0574,95,1.977723605
42.3975,-71.0599,95,1.977723605
42.3895,-71.0589,95,1.977723605
42.395,-71.0599,95,1.977723605
42.3795,-71.0544,95,1.977723605
42.365,-71.0614,95,1.977723605
42.3985,-71.0589,95,1.977723605
42.381,-71.0604,95,1.977723605
42.3815,-71.0519,95,1.977723605
42.3665,-71.0614,95,1.977723605
42.399,-71.0604,95,1.977723605
42.3785,-71.0504,95,1.977723605
42.383,-71.0574,95,1.977723605
42.3955,-71.0609,95,1.977723605
42.367,-71.0624,95,1.977723605
42.396,-71.0554,95,1.977723605
42.3935,-71.0539,95,1.977723605
42.3705,-71.0594,95,1.977723605
42.385,-71.0574,95,1.977723605
42.3775,-71.0564,95,1.977723605
42.3715,-71.0509,95,1.977723605
42.372,-71.0609,95,1.977723605
42.368,-71.0579,95,1.977723605
42.3825,-71.0594,95,1.977723605
42.371,-71.0564,95,1.977723605
42.368,-71.0569,95,1.977723605
42.398,-71.0529,95,1.977723605
42.4005,-71.0544,95,1.977723605
42.397,-71.0599,95,1.977723605
42.373,-71.0589,95,1.977723605
42.3715,-71.0484,95,1.977723605
42.394,-71.0554,95,1.977723605
42.375,-71.0504,95,1.977723605
42.394,-71.0559,95,1.977723605
42.369,-71.0559,95,1.977723605
42.3755,-71.0569,95,1.977723605
42.3705,-71.0579,95,1.977723605
42.385,-71.0619,95,1.977723605
42.3835,-71.0599,95,1.977723605
42.3685,-71.0524,95,1.977723605
42.396,-71.0539,95,1.977723605
42.3825,-71.0504,95,1.977723605
42.382,-71.0609,95,1.977723605
42.376,-71.0609,95,1.977723605
42.38,-71.0589,95,1.977723605
42.37,-71.0619,95,1.977723605
42.398,-71.0569,95,1.977723605
42.374,-71.0629,95,1.977723605
42.3725,-71.0539,95,1.977723605
42.391,-71.0564,95,1.977723605
42.393,-71.0574,95,1.977723605
42.38,-71.0604,95,1.977723605
42.3725,-71.0574,95,1.977723605
42.39,-71.0529,95,1.977723605
42.395,-71.0539,95,1.977723605
42.39,-71.0574,95,1.977723605
42.375,-71.0624,95,1.977723605
42.387,-71.0569,95,1.977723605
42.3845,-71.0569,95,1.977723605
42.3915,-71.0529,95,1.977723605
42.374,-71.0634,95,1.977723605
42.375,-71.0564,95,1.977723605
42.399,-71.0574,95,1.977723605
42.393,-71.0519,95,1.977723605
42.3755,-71.0489,95,1.977723605
42.3795,-71.0519,95,1.977723605
42.399,-71.0529,95,1.977723605
42.4005,-71.0584,95,1.977723605
42.4,-71.0584,95,1.977723605
42.3735,-71.0624,95,1.977723605
42.372,-71.0599,95,1.977723605
42.382,-71.0549,95,1.977723605
42.4025,-71.0584,95,1.977723605
42.3945,-71.0614,95,1.977723605
42.385,-71.0539,95,1.977723605
42.39,-71.0579,95,1.977723605
42.3795,-71.0539,95,1.977723605
42.367,-71.0584,95,1.977723605
42.379,-71.0594,95,1.977723605
42.39,-71.0524,95,1.977723605
42.3735,-71.0519,95,1.977723605
42.377,-71.0504,95,1.977723605
42.3715,-71.0629,95,1.977723605
42.3765,-71.0599,95,1.977723605
42.4025,-71.0594,95,1.977723605
42.401,-71.0554,95,1.977723605
42.3735,-71.0614,95,1.977723605
42.372,-71.0554,95,1.977723605
42.3945,-71.0609,95,1.977723605
42.3725,-71.0514,95,1.977723605
42.3785,-71.0539,95,1.977723605
42.384,-71.0594,95,1.977723605
42.381,-71.0594,95,1.977723605
42.397,-71.0594,95,1.977723605
42.389,-71.0534,95,1.977723605
42.3855,-71.0569,95,1.977723605
42.3915,-71.0549,95,1.977723605
42.3745,-71.0519,95,1.977723605
42.3965,-71.0524,95,1.977723605
42.3755,-71.0504,95,1.977723605
42.3905,-71.0554,95,1.977723605
42.3915,-71.0599,95,1.977723605
42.378,-71.0549,95,1.977723605
42.3775,-71.0534,95,1.977723605
42.374,-71.0524,95,1.977723605
42.3745,-71.0494,95,1.977723605
42.375,-71.0619,95,1.977723605
42.391,-71.0539,95,1.977723605
42.37,-71.0629,95,1.977723605
42.388,-71.0524,95,1.977723605
42.3765,-71.0509,95,1.977723605
42.3915,-71.0534,95,1.977723605
42.3795,-71.0494,95,1.977723605
42.382,-71.0574,95,1.977723605
42.3995,-71.0529,95,1.977723605
42.3895,-71.0564,95,1.977723605
42.388,-71.0609,95,1.977723605
42.378,-71.0554,95,1.977723605
42.3725,-71.0629,95,1.977723605
42.3575,-71.0774,88,1.944482672
42.357,-71.0729,88,1.944482672
42.3575,-71.0744,88,1.944482672
42.3565,-71.0769,88,1.944482672
42.356,-71.0729,88,1.944482672
42.3585,-71.0789,88,1.944482672
42.3585,-71.0804,88,1.944482672
42.355,-71.0734,88,1.944482672
42.3575,-71.0749,88,1.944482672
42.358,-71.0724,88,1.944482672
42.359,-71.0799,88,1.944482672
42.356,-71.0774,88,1.944482672
42.359,-71.0784,88,1.944482672
42.356,-71.0744,88,1.944482672
42.354,-71.0754,88,1.944482672
42.355,-71.0749,88,1.944482672
42.3545,-71.0734,88,1.944482672
42.3575,-71.0724,88,1.944482672
42.3575,-71.0789,88,1.944482672
42.3585,-71.0764,88,1.944482672
42.358,-71.0734,88,1.944482672
42.3585,-71.0739,88,1.944482672
42.358,-71.0744,88,1.944482672
42.3535,-71.0754,88,1.944482672
42.3545,-71.0769,88,1.944482672
42.3585,-71.0734,88,1.944482672
42.354,-71.0764,88,1.944482672
42.3585,-71.0754,88,1.944482672
42.3585,-71.0809,88,1.944482672
42.3565,-71.0779,88,1.944482672
42.3565,-71.0759,88,1.944482672
42.3555,-71.0764,88,1.944482672
42.357,-71.0789,88,1.944482672
42.358,-71.0809,88,1.944482672
42.354,-71.0759,88,1.944482672
42.359,-71.0764,88,1.944482672
42.3555,-71.0729,88,1.944482672
42.358,-71.0729,88,1.944482672
42.359,-71.0814,88,1.944482672
42.359,-71.0779,88,1.944482672
42.355,-71.0724,88,1.944482672
42.358,-71.0759,88,1.944482672
42.3555,-71.0759,88,1.944482672
42.356,-71.0749,88,1.944482672
42.357,-71.0784,88,1.944482672
42.3545,-71.0764,88,1.944482672
42.3535,-71.0744,88,1.944482672
42.3595,-71.0824,88,1.944482672
42.3585,-71.0799,88,1.944482672
42.358,-71.0739,88,1.944482672
42.3565,-71.0744,88,1.944482672
42.3585,-71.0769,88,1.944482672
42.3575,-71.0739,88,1.944482672
42.3565,-71.0784,88,1.944482672
42.357,-71.0739,88,1.944482672
42.359,-71.0794,88,1.944482672
42.3565,-71.0754,88,1.944482672
42.3595,-71.0814,88,1.944482672
42.359,-71.0769,88,1.944482672
42.359,-71.0804,88,1.944482672
42.3555,-71.0779,88,1.944482672
42.3575,-71.0799,88,1.944482672
42.3555,-71.0774,88,1.944482672
42.357,-71.0799,88,1.944482672
42.359,-71.0774,88,1.944482672
42.354,-71.0734,88,1.944482672
42.3585,-71.0759,88,1.944482672
42.358,-71.0789,88,1.944482672
42.3585,-71.0749,88,1.944482672
42.355,-71.0729,88,1.944482672
42.355,-71.0759,88,1.944482672
42.3585,-71.0814,88,1.944482672
42.3575,-71.0729,88,1.944482672
42.356,-71.0739,88,1.944482672
42.3585,-71.0744,88,1.944482672
42.3555,-71.0749,88,1.944482672
42.3545,-71.0759,88,1.944482672
42.3565,-71.0729,88,1.944482672
42.3575,-71.0784,88,1.944482672
42.356,-71.0764,88,1.944482672
42.3555,-71.0754,88,1.944482672
42.3575,-71.0804,88,1.944482672
42.3565,-71.0789,88,1.944482672
42.357,-71.0779,88,1.944482672
42.3545,-71.0729,88,1.944482672
42.357,-71.0774,88,1.944482672
42.355,-71.0754,88,1.944482672
42.358,-71.0804,88,1.944482672
42.3565,-71.0724,88,1.944482672
42.357,-71.0754,88,1.944482672
42.3545,-71.0754,88,1.944482672
42.353,-71.0749,88,1.944482672
42.3545,-71.0724,88,1.944482672
42.355,-71.0774,88,1.944482672
42.3565,-71.0739,88,1.944482672
42.354,-71.0749,88,1.944482672
42.356,-71.0769,88,1.944482672
42.3595,-71.0819,88,1.944482672
42.356,-71.0724,88,1.944482672
42.357,-71.0744,88,1.944482672
42.354,-71.0739,88,1.944482672
42.3585,-71.0794,88,1.944482672
42.3575,-71.0754,88,1.944482672
42.357,-71.0724,88,1.944482672
42.3575,-71.0759,88,1.944482672
42.3585,-71.0779,88,1.944482672
42.3555,-71.0724,88,1.944482672
42.3595,-71.0804,88,1.944482672
42.358,-71.0794,88,1.944482672
42.356,-71.0759,88,1.944482672
42.359,-71.0789,88,1.944482672
42.3565,-71.0734,88,1.944482672
42.355,-71.0739,88,1.944482672
42.359,-71.0759,88,1.944482672
42.3575,-71.0734,88,1.944482672
42.3555,-71.0744,88,1.944482672
42.358,-71.0764,88,1.944482672
42.358,-71.0769,88,1.944482672
42.358,-71.0779,88,1.944482672
42.3595,-71.0809,88,1.944482672
42.3555,-71.0734,88,1.944482672
42.358,-71.0799,88,1.944482672
42.358,-71.0754,88,1.944482672
42.3565,-71.0749,88,1.944482672
42.3545,-71.0749,88,1.944482672
42.354,-71.0744,88,1.944482672
42.3555,-71.0739,88,1.944482672
42.3535,-71.0749,88,1.944482672
42.356,-71.0754,88,1.944482672
42.358,-71.0774,88,1.944482672
42.3585,-71.0784,88,1.944482672
42.3575,-71.0779,88,1.944482672
42.3545,-71.0744,88,1.944482672
42.355,-71.0769,88,1.944482672
42.3575,-71.0794,88,1.944482672
42.3595,-71.0829,88,1.944482672
42.3555,-71.0769,88,1.944482672
42.356,-71.0784,88,1.944482672
42.357,-71.0749,88,1.944482672
42.3595,-71.0799,88,1.944482672
42.3565,-71.0764,88,1.944482672
42.3575,-71.0769,88,1.944482672
42.355,-71.0764,88,1.944482672
42.356,-71.0734,88,1.944482672
42.3545,-71.0739,88,1.944482672
42.358,-71.0749,88,1.944482672
42.357,-71.0759,88,1.944482672
42.357,-71.0794,88,1.944482672
42.3575,-71.0764,88,1.944482672
42.3565,-71.0774,88,1.944482672
42.359,-71.0819,88,1.944482672
42.3585,-71.0774,88,1.944482672
42.356,-71.0779,88,1.944482672
42.358,-71.0784,88,1.944482672
42.355,-71.0744,88,1.944482672
42.357,-71.0734,88,1.944482672
42.357,-71.0769,88,1.944482672
42.357,-71.0764,88,1.944482672
42.359,-71.0809,88,1.944482672
42.3245,-71.0969,87,1.939519253
42.3205,-71.1084,87,1.939519253
42.321,-71.0904,87,1.939519253
42.323,-71.0959,87,1.939519253
42.325,-71.0879,87,1.939519253
42.321,-71.1124,87,1.939519253
42.323,-71.0944,87,1.939519253
42.3265,-71.0894,87,1.939519253
42.3265,-71.0904,87,1.939519253
42.324,-71.0914,87,1.939519253
42.324,-71.1019,87,1.939519253
42.3205,-71.1029,87,1.939519253
42.3205,-71.0839,87,1.939519253
42.3235,-71.0934,87,1.939519253
42.324,-71.0954,87,1.939519253
42.324,-71.1004,87,1.939519253
42.324,-71.1009,87,1.939519253
42.324,-71.0909,87,1.939519253
42.323,-71.0984,87,1.939519253
42.323,-71.0879,87,1.939519253
42.325,-71.0894,87,1.939519253
42.3205,-71.1024,87,1.939519253
42.3205,-71.0984,87,1.939519253
42.3225,-71.1094,87,1.939519253
42.3205,-71.1009,87,1.939519253
42.321,-71.1094,87,1.939519253
42.32,-71.1134,87,1.939519253
42.3235,-71.1019,87,1.939519253
42.3215,-71.1064,87,1.939519253
42.3245,-71.0879,87,1.939519253
42.3245,-71.0884,87,1.939519253
42.321,-71.0999,87,1.939519253
42.32,-71.1059,87,1.939519253
42.32,-71.0864,87,1.939519253
42.32,-71.1214,87,1.939519253
42.325,-71.0969,87,1.939519253
42.3215,-71.1129,87,1.939519253
42.321,-71.1079,87,1.939519253
42.32,-71.1019,87,1.939519253
42.321,-71.1099,87,1.939519253
42.322,-71.1034,87,1.939519253
42.324,-71.0949,87,1.939519253
42.32,-71.0929,87,1.939519253
42.321,-71.1004,87,1.939519253
42.3205,-71.0929,87,1.939519253
42.32,-71.1164,87,1.939519253
42.3205,-71.1104,87,1.939519253
42.32,-71.1129,87,1.939519253
42.325,-71.0909,87,1.939519253
42.321,-71.1084,87,1.939519253
42.322,-71.0964,87,1.939519253
42.3225,-71.1014,87,1.939519253
42.3205,-71.1019,87,1.939519253
42.3215,-71.0964,87,1.939519253
42.32,-71.0954,87,1.939519253
42.3215,-71.1139,87,1.939519253
42.322,-71.0999,87,1.939519253
42.322,-71.1019,87,1.939519253
42.3205,-71.0829,87,1.939519253
42.3205,-71.1064,87,1.939519253
42.321,-71.0899,87,1.939519253
42.3205,-71.1114,87,1.939519253
42.32,-71.0909,87,1.939519253
42.32,-71.1034,87,1.939519253
42.3205,-71.1184,87,1.939519253
42.3215,-71.0904,87,1.939519253
42.321,-71.1154,87,1.939519253
42.3215,-71.0879,87,1.939519253
42.3205,-71.1004,87,1.939519253
42.32,-71.1029,87,1.939519253
42.322,-71.0879,87,1.939519253
42.324,-71.0879,87,1.939519253
42.32,-71.1159,87,1.939519253
42.3225,-71.0919,87,1.939519253
42.323,-71.0934,87,1.939519253
42.32,-71.1184,87,1.939519253
42.3225,-71.0869,87,1.939519253
42.323,-71.1009,87,1.939519253
42.3235,-71.0944,87,1.939519253
42.321,-71.0979,87,1.939519253
42.3255,-71.0899,87,1.939519253
42.326,-71.0919,87,1.939519253
42.322,-71.0954,87,1.939519253
42.3245,-71.0939,87,1.939519253
42.3215,-71.1034,87,1.939519253
42.32,-71.1089,87,1.939519253
42.3215,-71.0944,87,1.939519253
42.322,-71.1104,87,1.939519253
42.324,-71.0984,87,1.939519253
42.3205,-71.0964,87,1.939519253
42.3265,-71.0899,87,1.939519253
42.32,-71.0919,87,1.939519253
42.3265,-71.0909,87,1.939519253
42.3225,-71.1099,87,1.939519253
42.3205,-71.1139,87,1.939519253
42.32,-71.0874,87,1.939519253
42.321,-71.0984,87,1.939519253
42.3215,-71.1049,87,1.939519253
42.3235,-71.0979,87,1.939519253
42.325,-71.0899,87,1.939519253
42.322,-71.1024,87,1.939519253
42.321,-71.0854,87,1.939519253
42.324,-71.0999,87,1.939519253
42.3215,-71.1074,87,1.939519253
42.3235,-71.0959,87,1.939519253
42.322,-71.1029,87,1.939519253
42.323,-71.0894,87,1.939519253
42.32,-71.1024,87,1.939519253
42.3205,-71.0864,87,1.939519253
42.3245,-71.0974,87,1.939519253
42.323,-71.0914,87,1.939519253
42.3255,-71.0904,87,1.939519253
42.3225,-71.0924,87,1.939519253
42.322,-71.0874,87,1.939519253
42.321,-71.0924,87,1.939519253
42.3245,-71.0984,87,1.939519253
42.32,-71.0879,87,1.939519253
42.3215,-71.1109,87,1.939519253
42.324,-71.0964,87,1.939519253
42.3235,-71.0964,87,1.939519253
42.322,-71.0949,87,1.939519253
42.3215,-71.1119,87,1.939519253
42.32,-71.1169,87,1.939519253
42.325,-71.0924,87,1.939519253
42.323,-71.1024,87,1.939519253
42.325,-71.0884,87,1.939519253
42.3215,-71.0849,87,1.939519253
42.3225,-71.0879,87,1.939519253
42.324,-71.0919,87,1.939519253
42.324,-71.0989,87,1.939519253
42.324,-71.0944,87,1.939519253
42.3215,-71.1124,87,1.939519253
42.32,-71.1179,87,1.939519253
42.323,-71.1049,87,1.939519253
42.3255,-71.0924,87,1.939519253
42.3205,-71.0869,87,1.939519253
42.3205,-71.1124,87,1.939519253
42.3225,-71.1029,87,1.939519253
42.323,-71.1004,87,1.939519253
42.3205,-71.1174,87,1.939519253
42.321,-71.1009,87,1.939519253
42.324,-71.1024,87,1.939519253
42.32,-71.0894,87,1.939519253
42.3225,-71.1039,87,1.939519253
42.3245,-71.0919,87,1.939519253
